topic_id,entity_type,method,rank,entity_pid,method_score
T001,keyword,Rel+Inf,18,K-06235C33E010280C,0.000000
T001,keyword,Rel+Inf,19,K-86FF0785E6BC69CF,0.000000
T001,keyword,Rel+Inf,20,K-77EEA0B26F05CBAC,0.000000
T001,keyword,Rel+Inf,21,K-EEE12FF753843833,0.000000
T001,keyword,Rel+Inf,22,K-661E5F4291B254C1,0.000000
T001,keyword,Rel+Inf,23,K-DF65D5282AA23C11,0.000000
T001,keyword,Rel+Inf,24,K-CDBD17A8452FEFFF,0.000000
T001,keyword,Rel+Inf,25,K-1DC362B8CE18057A,0.000000
T001,keyword,Rel+Inf,26,K-DAE4B02646190F9E,0.000000
T001,keyword,Rel+Inf,27,K-F8EE4401B75BE58A,0.000000
T001,keyword,Rel+Inf,28,K-303BAE90980B4C50,0.000000
T001,keyword,Rel+Inf,29,K-B1B055A53A8647CC,0.000000
T001,keyword,Rel+Inf,30,K-A1B2E0B437F12E12,0.000000
T001,keyword,Rel+Inf,31,K-6EF5CFD50B29DF6B,0.000000
T001,keyword,Rel+Inf,32,K-0DD606293B1CD147,0.000000
T001,keyword,Rel+Inf,33,K-3C6E8A78FFB08A50,0.000000
T001,keyword,Rel+Inf,34,K-66280ED96E72489C,0.000000
T001,keyword,Rel+Inf,35,K-1A82075E4D812AC1,0.000000
T001,keyword,Rel+Inf,36,K-461015F258E527D5,0.000000
T001,keyword,Rel+Inf,37,K-CCC14FF8830A0EE8,0.000000
T001,keyword,Rel+Inf,38,K-8389687D05C9F9FF,0.000000
T001,keyword,Rel+Inf,39,K-AC65E66DDB4BB8E8,0.000000
T001,keyword,Rel+Inf,40,K-773D57CF443A5BA8,0.000000
T001,keyword,Rel+Inf,41,K-961738635AE61F59,0.000000
T001,keyword,Rel+Inf,42,K-6CA151815D38660A,0.000000
T001,keyword,Rel+Inf,43,K-0726321015BA64EC,0.000000
T001,keyword,Rel+Inf,44,K-6ABF6374DC223D3F,0.000000
T001,keyword,Rel+Inf,45,K-4C5BD6CCB282E129,0.000000
T001,keyword,Rel+Inf,46,K-8D01F34CC1701A5C,0.000000
T001,keyword,Rel+Inf,47,K-33FC07236CFC32F8,0.000000
T001,keyword,Rel+Inf,48,K-4096182A6509F404,0.000000
T001,keyword,Rel+Inf,49,K-B0C2FAFB981F492E,0.000000
T001,keyword,Rel+Inf,50,K-1D83FD022CEC4D59,0.000000
T001,keyword,Rel+Inf,51,K-F511620B03BA5AB5,0.000000
T001,keyword,Rel+Inf,52,K-F4C51331E9468B74,0.000000
T001,keyword,Rel+Inf,53,K-44F8E7E0083672F3,0.000000
T001,keyword,Rel+Inf,54,K-CE78DB0375955913,0.000000
T001,keyword,Rel+Inf,55,K-BEC772292E3CD126,0.000000
T001,keyword,Rel+Inf,56,K-AF737928727FD9CB,0.000000
T001,keyword,Rel+Inf,57,K-49ADBD72D72CFB83,0.000000
T001,keyword,Rel+Inf,58,K-EE21AB4BC6E9B833,0.000000
T001,keyword,Rel+Inf,59,K-D1237BADA21831FE,0.000000
T001,keyword,Rel+Inf,60,K-8F77E63A6B431127,0.000000
T001,keyword,Rel+Inf,61,K-C737BC8BD9CB734D,0.000000
T001,keyword,Rel+Inf,62,K-6B3EA654DA4E54B7,0.000000
T001,keyword,Rel+Inf,63,K-D83C0ED1B7385161,0.000000
T001,keyword,Rel+Inf,64,K-BEAF2A4A9FBC8FAF,0.000000
T001,keyword,Rel+Inf,65,K-755E326942608EB9,0.000000
T001,keyword,Rel+Inf,66,K-7FB7AC7B03504FD2,0.000000
T001,keyword,Rel+Inf,67,K-94DBB4F7A94FE2CA,0.000000
T001,keyword,Rel+Inf,68,K-E6DCFB6314155BE1,0.000000
T001,keyword,Rel+Inf,69,K-26AEDA9FD21D13F5,0.000000
T001,keyword,Rel+Inf,70,K-1D63F85F35FD3A03,0.000000
T001,keyword,Rel+Inf,71,K-238AB836E2117FB8,0.000000
T001,keyword,Rel+Inf,72,K-06077ADEBE35FF57,0.000000
T001,keyword,Rel+Inf,73,K-4992FCCF0FE95EA7,0.000000
T001,keyword,Rel+Inf,74,K-D002E444ACDED536,0.000000
T001,keyword,Rel+Inf,75,K-C1594C18FD355174,0.000000
T001,keyword,Rel+Inf,76,K-ECB539B1E0571295,0.000000
T001,keyword,Rel+Inf,77,K-A9B91E85DB19E014,0.000000
T001,keyword,Rel+Inf,78,K-168AB0DB5FD81ABD,0.000000
T001,keyword,Rel+Inf,79,K-0319249ACC1C6D6C,0.000000
T001,keyword,Rel+Inf,80,K-478D9C2F96CC5D34,0.000000
T001,keyword,Rel+Inf,81,K-BF1E979491534B2E,0.000000
T001,keyword,Rel+Inf,82,K-F4F67C8562597237,0.000000
T001,keyword,Rel+Inf,83,K-81F33C0FD4F0BB0D,0.000000
T001,keyword,Rel+Inf,84,K-5F794B4EF846FD97,0.000000
T001,keyword,Rel+Inf,85,K-2BA5BAA325D13919,0.000000
T001,keyword,Rel+Inf,86,K-A1E1A8B8A12FC1BE,0.000000
T001,keyword,Rel+Inf,87,K-B8F2C44313D9DBAE,0.000000
T001,keyword,Rel+Inf,88,K-BEDC2136FBE6D511,0.000000
T001,keyword,Rel+Inf,89,K-A13C325540EE2AE4,0.000000
T001,keyword,Rel+Inf,90,K-6092588859BF64DD,0.000000
T001,keyword,Rel+Inf,91,K-B61060554AC3C4BF,0.000000
T001,keyword,Rel+Inf,92,K-1F520E766393C8C3,0.000000
T001,keyword,Rel+Inf,93,K-E994EF9A619C9B4B,0.000000
T001,keyword,Rel+Inf,94,K-246E2566C4DF27C2,0.000000
T001,keyword,Rel+Inf,95,K-546910DDFBC624D3,0.000000
T001,keyword,Rel+Inf,96,K-75DECE8247D5CFA3,0.000000
T001,keyword,Rel+Inf,97,K-AC8CC157D60D5135,0.000000
T001,keyword,Rel+Inf,98,K-B332295C386E7A12,0.000000
T001,keyword,Rel+Inf,99,K-95290135C61F73E4,0.000000
T001,keyword,Rel+Inf,100,K-BC7DBE4CC29911BF,0.000000
T001,keyword,Rel+Inf,101,K-FA5E237B9B15DD20,0.000000
T001,keyword,Rel+Inf,102,K-CF981A189BB2FC10,0.000000
T001,keyword,Rel+Inf,103,K-1C561A68DAE79872,0.000000
T001,keyword,Rel+Inf,104,K-3DF38DA69E9B56BB,0.000000
T001,keyword,Rel+Inf,105,K-AC0A33C0409D1393,0.000000
T001,keyword,Rel+Inf,106,K-3CCF4E30EBF1C768,0.000000
T001,keyword,Rel+Inf,107,K-7FA06C4E129A8F1A,0.000000
T001,keyword,Rel+Inf,108,K-DBA87E23EBDB6D7E,0.000000
T001,keyword,Rel+Inf,109,K-2AA2DFB50808C506,0.000000
T001,keyword,Rel+Inf,110,K-7D13DD97896FA47B,0.000000
T001,keyword,Rel+Inf,111,K-6B6237DEDA71CD6B,0.000000
T001,keyword,Rel+Inf,112,K-646370DCEF75B6CC,0.000000
T001,keyword,Rel+Inf,113,K-FA1619F971EA9969,0.000000
T001,keyword,Rel+Inf,114,K-7B734A8F639CFE6A,0.000000
T001,keyword,Rel+Inf,115,K-2149BA51788FA2D6,0.000000
T001,keyword,Rel+Inf,116,K-B066141B373A9EC4,0.000000
T001,keyword,Rel+Inf,117,K-5261B1AF7775869E,0.000000
T001,keyword,Rel+Inf,118,K-6552ECC966D64FBF,0.000000
T001,keyword,Rel+Inf,119,K-7723F12D259B91A6,0.000000
T001,keyword,Rel+Inf,120,K-C2A908BA60ED27BC,0.000000
T001,keyword,Rel+Inf,121,K-6604F9C34ABD44E4,0.000000
T001,keyword,Rel+Inf,122,K-C44D2B0846E06300,0.000000
T001,keyword,Rel+Inf,123,K-6AAF52AEC2C91CF1,0.000000
T001,keyword,Rel+Inf,124,K-07B033648FEF88A0,0.000000
T001,keyword,Rel+Inf,125,K-B1E7D4C55BB3BDF4,0.000000
T001,keyword,Rel+Inf,126,K-AAEF0F5D358956CF,0.000000
T001,keyword,Rel+Inf,127,K-AE90BB64E7D88716,0.000000
T001,keyword,Rel+Inf,128,K-52B8611ED4B8BD4D,0.000000
T001,keyword,Rel+Inf,129,K-CDE5264B978705D3,0.000000
T001,keyword,Rel+Inf,130,K-5B4DD7F7E60733AB,0.000000
T001,keyword,Rel+Inf,131,K-4D328C36FCEE1AD5,0.000000
T001,keyword,Rel+Inf,132,K-A64321A557C463D6,0.000000
T001,keyword,Rel+Inf,133,K-5FED766EF201519C,0.000000
T001,keyword,Rel+Inf,134,K-14BE5D852829FCB0,0.000000
T001,keyword,Rel+Inf,135,K-90CC2D9264E3FEBA,0.000000
T001,keyword,Rel+Inf,136,K-8F3868CAAA89705E,0.000000
T001,keyword,Rel+Inf,137,K-D6468B7054FF6ACF,0.000000
T001,keyword,Rel+Inf,138,K-EAE1DB49D13539AE,0.000000
T001,keyword,Rel+Inf,139,K-504397BE145CB15F,0.000000
T001,keyword,Rel+Inf,140,K-DD7BA803EE61DAFE,0.000000
T001,keyword,Rel+Inf,141,K-3C83DF617DE7AA17,0.000000
T001,keyword,Rel+Inf,142,K-A9CD20C052B0504B,0.000000
T001,keyword,Rel+Inf,143,K-664A859F38B810C8,0.000000
T001,keyword,Rel+Inf,144,K-B81E34CE81D69463,0.000000
T001,keyword,Rel+Inf,145,K-C89FB76FA62F7667,0.000000
T001,keyword,Rel+Inf,146,K-E77C2F9751638A83,0.000000
T001,keyword,Rel+Inf,147,K-DA26543D83CA9659,0.000000
T001,keyword,Rel+Inf,148,K-F0D497347A77628F,0.000000
T001,keyword,Rel+Inf,149,K-D2A1316530250277,0.000000
T001,keyword,Rel+Inf,150,K-2A406441A9A55566,0.000000
T001,keyword,Rel+Inf,151,K-65A50B5F66B37867,0.000000
T001,keyword,Rel+Inf,152,K-A353C3E9EBC7CB23,0.000000
T001,keyword,Rel+Inf,153,K-78DFADD529589CA9,0.000000
T001,keyword,Rel+Inf,154,K-5AAE73664B481C1D,0.000000
T001,keyword,Rel+Inf,155,K-D30B1603B15546E3,0.000000
T001,keyword,Rel+Inf,156,K-85E13214F68B3409,0.000000
T001,keyword,Rel+Inf,157,K-449B05C865C7160C,0.000000
T001,keyword,Rel+Inf,158,K-667FF9EEBDC4FDE9,0.000000
T001,keyword,Rel+Inf,159,K-E5D9A0BBF69E7E3A,0.000000
T001,keyword,Rel+Inf,160,K-9A18936EFE559996,0.000000
T001,keyword,Rel+Inf,161,K-157EAEA5F29F4C47,0.000000
T001,keyword,Rel+Inf,162,K-10B4C0434DCDE722,0.000000
T001,keyword,Rel+Inf,163,K-7C3C050477FE6CE9,0.000000
T001,keyword,Rel+Inf,164,K-36D17C4B26EF8A7B,0.000000
T001,keyword,Rel+Inf,165,K-8F50DBC33996E3B5,0.000000
T001,keyword,Rel+Inf,166,K-310631029B4189D3,0.000000
T001,keyword,Rel+Inf,167,K-3013BBE69257503F,0.000000
T001,keyword,Rel+Inf,168,K-994791FDC227F0A9,0.000000
T001,keyword,Rel+Inf,169,K-1A366149B3C71147,0.000000
T001,keyword,Rel+Inf,170,K-92A74088F77A8EC5,0.000000
T001,keyword,Rel+Inf,171,K-D806C611BF3A0381,0.000000
T001,keyword,Rel+Inf,172,K-3538FD0889A7560C,0.000000
T001,keyword,Rel+Inf,173,K-083F06FDBA5F37BE,0.000000
T001,keyword,Rel+Inf,174,K-0C55FA855D30B4A2,0.000000
T001,keyword,Rel+Inf,175,K-9BB94C881FF7C698,0.000000
T001,keyword,Rel+Inf,176,K-783957C120BF70DF,0.000000
T001,keyword,Rel+Inf,177,K-AA709A5F4A73DE9A,0.000000
T001,keyword,Rel+Inf,178,K-A99A67B16FF08B35,0.000000
T001,keyword,Rel+Inf,179,K-437BF371C1303291,0.000000
T001,keyword,Rel+Inf,180,K-9D51846282734A69,0.000000
T001,keyword,Rel+Inf,181,K-58418A493A89A534,0.000000
T001,keyword,Rel+Inf,182,K-1011465FB39B2FDE,0.000000
T001,keyword,Rel+Inf,183,K-18F978631F2A0D77,0.000000
T001,keyword,Rel+Inf,184,K-79E97C006E279CC1,0.000000
T001,keyword,Rel+Inf,185,K-0BA67E4D512095D0,0.000000
T001,keyword,Rel+Inf,186,K-4838FF82BC96EB2C,0.000000
T001,keyword,Rel+Inf,187,K-BA2E48CB555A7935,0.000000
T001,keyword,Rel+Inf,188,K-AA7335BFD3913DB9,0.000000
T001,keyword,Rel+Inf,189,K-ED1389D905134847,0.000000
T001,keyword,Rel+Inf,190,K-B9CC1FE3E4372372,0.000000
T001,keyword,Rel+Inf,191,K-C34A71F0B8924C3B,0.000000
T001,keyword,Rel+Inf,192,K-5146BCF8B9D3CBE3,0.000000
T001,keyword,Rel+Inf,193,K-99FD99F025034A44,0.000000
T001,keyword,Rel+Inf,194,K-A8FDDC3FFA3C0CDE,0.000000
T001,keyword,Rel+Inf,195,K-193F43AB7EA3751E,0.000000
T001,keyword,Rel+Inf,196,K-5A4CC28C33E8D23F,0.000000
T001,keyword,Rel+Inf,197,K-665DDB72F1A1F2A7,0.000000
T001,keyword,Rel+Inf,198,K-B86F5433BA767EB5,0.000000
T001,keyword,Rel+Inf,199,K-E11C37B99A1C6517,0.000000
T001,keyword,Rel+Inf,200,K-4373B04A50F9EB36,0.000000
T001,keyword,Rel+Inf,201,K-AE6B7754D609141F,0.000000
T001,keyword,Rel+Inf,202,K-8D67FD22D43E3BB8,0.000000
T001,keyword,Rel+Inf,203,K-C895BC07737EE251,0.000000
T001,keyword,Rel+Inf,204,K-D7C4C85AAF11AF67,0.000000
T001,keyword,Rel+Inf,205,K-2D8F8E2443EB4DF7,0.000000
T001,keyword,Rel+Inf,206,K-EC56C84BDD4E1455,0.000000
T001,keyword,Rel+Inf,207,K-48E1C949E6052185,0.000000
T001,keyword,Rel+Inf,208,K-4BC65A44F5155A17,0.000000
T001,keyword,Rel+Inf,209,K-799F8C3E0DBA3FD0,0.000000
T001,keyword,Rel+Inf,210,K-0D0015E5D533F9A1,0.000000
T001,keyword,Rel+Inf,211,K-2C5A7B27314BC0D1,0.000000
T001,keyword,Rel+Inf,212,K-A1768A98EE258DD8,0.000000
T001,keyword,Rel+Inf,213,K-F9083DA9C89151CB,0.000000
T001,keyword,Rel+Inf,214,K-6C7FA566AA93BD15,0.000000
T001,keyword,Rel+Inf,215,K-CF88994EF1E88EC8,0.000000
T001,keyword,Rel+Inf,216,K-89889225AF775A07,0.000000
T001,keyword,Rel+Inf,217,K-D9D6643DFFF1B65A,0.000000
T001,keyword,Rel+Inf,218,K-EB47E952E74B9AF9,0.000000
T001,keyword,Rel+Inf,219,K-556BC2A452C1B5BD,0.000000
T001,keyword,Rel+Inf,220,K-91568818BB3D7A26,0.000000
T001,keyword,Rel+Inf,221,K-D95F2419D6EC57E3,0.000000
T001,keyword,Rel+Inf,222,K-E8EB0698BF038803,0.000000
T001,keyword,Rel+Inf,223,K-EFEC1AF65402B2F7,0.000000
T001,keyword,Rel+Inf,224,K-B42BAF393147FAF4,0.000000
T001,keyword,Rel+Inf,225,K-C63E779FC4FA4AD0,0.000000
T001,keyword,Rel+Inf,226,K-F0E047BC51B4D95C,0.000000
T001,keyword,Rel+Inf,227,K-97FD9F7353716093,0.000000
T001,keyword,Rel+Inf,228,K-ECC7D0B6A518DC69,0.000000
T001,keyword,Rel+Inf,229,K-4658254B0C594F45,0.000000
T001,keyword,Rel+Inf,230,K-0C86247BE922083C,0.000000
T001,keyword,Rel+Inf,231,K-3CC5F6599996EC5A,0.000000
T001,keyword,Rel+Inf,232,K-2FCFC7AB877CC4F6,0.000000
T001,keyword,Rel+Inf,233,K-785D1100531C3B3F,0.000000
T001,keyword,Rel+Inf,234,K-8AAF466A03C82217,0.000000
T001,keyword,Rel+Inf,235,K-A952136BAB89126D,0.000000
T001,keyword,Rel+Inf,236,K-EA7F2623B5F4BEC4,0.000000
T001,keyword,Rel+Inf,237,K-E3021AF561B9A385,0.000000
T001,keyword,Rel+Inf,238,K-547C90A90593DDF8,0.000000
T001,keyword,Rel+Inf,239,K-8AE4B48433B19934,0.000000
T001,keyword,Rel+Inf,240,K-5D81C04594DF8C22,0.000000
T001,keyword,Rel+Inf,241,K-5CD52392EADEBC47,0.000000
T001,keyword,Rel+Inf,242,K-C791D0D992FBFCEE,0.000000
T001,keyword,Rel+Inf,243,K-68B3AC59C1DE9DBE,0.000000
T001,keyword,Rel+Inf,244,K-BACC77711C89855B,0.000000
T001,keyword,Rel+Inf,245,K-1AB80D983D4FF41A,0.000000
T001,keyword,Rel+Inf,246,K-34E159A9A1E50DCC,0.000000
T001,keyword,Rel+Inf,247,K-3C7BE49C90A8186C,0.000000
T001,keyword,Rel+Inf,248,K-FFD5341F9D345E93,0.000000
T001,keyword,Rel+Inf,249,K-BDA67E36A50B6795,0.000000
T001,keyword,Rel+Inf,250,K-9B1D34A67A83FDBB,0.000000
T001,keyword,Rel+Inf,251,K-056349A1AECE189D,0.000000
T001,keyword,Rel+Inf,252,K-0A664BA802CCDB8E,0.000000
T001,keyword,Rel+Inf,253,K-4DA95ED3F809861A,0.000000
T001,keyword,Rel+Inf,254,K-843EDF34DD0A2054,0.000000
T001,keyword,Rel+Inf,255,K-3E82E1130CC41250,0.000000
T001,keyword,Rel+Inf,256,K-78D947BBF8D1EF5B,0.000000
T001,keyword,Rel+Inf,257,K-AD65E365FEE7B487,0.000000
T001,keyword,Rel+Inf,258,K-1D108D62F94DE923,0.000000
T001,keyword,Rel+Inf,259,K-80DD5CD8F372AB65,0.000000
T001,keyword,Rel+Inf,260,K-C8CB34FF68153C17,0.000000
T001,keyword,Rel+Inf,261,K-95CA92004DB627FA,0.000000
T001,keyword,Rel+Inf,262,K-9E085AB63165F367,0.000000
T001,keyword,Rel+Inf,263,K-1269C5E32FF61D59,0.000000
T001,keyword,Rel+Inf,264,K-016BF9AF6CB77B96,0.000000
T001,keyword,Rel+Inf,265,K-9043137A3EB03339,0.000000
T001,keyword,Rel+Inf,266,K-1704F6B05951DD0D,0.000000
T001,keyword,Rel+Inf,267,K-B2AA30AC1138A203,0.000000
T001,keyword,Rel+Inf,268,K-18A26C77C2F59F32,0.000000
T001,keyword,Rel+Inf,269,K-543B71C509067507,0.000000
T001,keyword,Rel+Inf,270,K-45D96817579C5B64,0.000000
T001,keyword,Rel+Inf,271,K-7403023716783331,0.000000
T001,keyword,Rel+Inf,272,K-217C12225A29ACDB,0.000000
T001,keyword,Rel+Inf,273,K-E95F68AE323575D0,0.000000
T001,keyword,Rel+Inf,274,K-138808EF96265FBC,0.000000
T001,keyword,Rel+Inf,275,K-30077C63F53E4707,0.000000
T001,keyword,Rel+Inf,276,K-D85418D794335681,0.000000
T001,keyword,Rel+Inf,277,K-1334DBBC5E74AC3A,0.000000
T001,keyword,Rel+Inf,278,K-BC11B1F025AD59A1,0.000000
T001,keyword,Rel+Inf,279,K-96131BE6BD61C66F,0.000000
T001,keyword,Rel+Inf,280,K-15CA4BE564B80BB6,0.000000
T001,keyword,Rel+Inf,281,K-6121CF697161D585,0.000000
T001,keyword,Rel+Inf,282,K-F13F3C50F5725823,0.000000
T001,keyword,Rel+Inf,283,K-34467D9BB1188A04,0.000000
T001,keyword,Rel+Inf,284,K-CB132290F8B48D36,0.000000
T001,keyword,Rel+Inf,285,K-C5F4CDD8B7EE490F,0.000000
T001,keyword,Rel+Inf,286,K-6AA215FCA4C021B7,0.000000
T001,keyword,Rel+Inf,287,K-951DB97CC1CD522B,0.000000
T001,keyword,Rel+Inf,288,K-0F7F7F0B8474F686,0.000000
T001,keyword,Rel+Inf,289,K-40F468A00A9D7BD2,0.000000
T001,keyword,Rel+Inf,290,K-78BB29CB3F7A3F49,0.000000
T001,keyword,Rel+Inf,291,K-A415B8BB57CFE68A,0.000000
T001,keyword,Rel+Inf,292,K-E43406BA16AD68EB,0.000000
T001,keyword,Rel+Inf,293,K-4ADCBE21E5702ECD,0.000000
T001,keyword,Rel+Inf,294,K-EE4D5FC8A81E0867,0.000000
T001,keyword,Rel+Inf,295,K-3C961D569A531047,0.000000
T001,keyword,Rel+Inf,296,K-ACB5CA3A9D8531F8,0.000000
T001,keyword,Rel+Inf,297,K-2B127FFFB99028F2,0.000000
T001,keyword,Rel+Inf,298,K-029FEE54746491FE,0.000000
T001,keyword,Rel+Inf,299,K-9CFCAC72B9B2D58A,0.000000
T001,keyword,Rel+Inf,300,K-720321421EA0A867,0.000000
T001,keyword,Rel+Inf,301,K-0D666D26D2CB3E5B,0.000000
T001,keyword,Rel+Inf,302,K-EEFEC15F81599770,0.000000
T001,keyword,Rel+Inf,303,K-8EEAA57E61F6231B,0.000000
T001,keyword,Rel+Inf,304,K-EE8697B5CCDC6FC4,0.000000
T001,keyword,Rel+Inf,305,K-1964FFFD1D7D498A,0.000000
T001,keyword,Rel+Inf,306,K-D7BD6CA599EC9F26,0.000000
T001,keyword,Rel+Inf,307,K-10F813D500AF633E,0.000000
T001,keyword,Rel+Inf,308,K-FD95821F28640C06,0.000000
T001,keyword,Rel+Inf,309,K-5E846ED846385E7C,0.000000
T001,keyword,Rel+Inf,310,K-7A7C61C9993FEB76,0.000000
T001,keyword,Rel+Inf,311,K-17EECFA8973D18CF,0.000000
T001,keyword,Rel+Inf,312,K-5BFC206BB9ED252C,0.000000
T001,keyword,Rel+Inf,313,K-FA0A41E32DF99B0D,0.000000
T001,keyword,Rel+Inf,314,K-648D4634D1607775,0.000000
T001,keyword,Rel+Inf,315,K-C32D7FB0D749135C,0.000000
T001,keyword,Rel+Inf,316,K-D14A00ADE54D60F8,0.000000
T001,keyword,Rel+Inf,317,K-9E1A292674ACD586,0.000000
T001,keyword,Rel+Inf,318,K-33D785E24A75FD64,0.000000
T001,keyword,Rel+Inf,319,K-33F1F915C6AB18F7,0.000000
T001,keyword,Rel+Inf,320,K-8CE54887AF6CF8C1,0.000000
T001,keyword,Rel+Inf,321,K-5D713F70C2075DDA,0.000000
T001,keyword,Rel+Inf,322,K-CF140A751C80E858,0.000000
T001,keyword,Rel+Inf,323,K-D5D906A7E92805D6,0.000000
T001,keyword,Rel+Inf,324,K-F0A87E3EF246710C,0.000000
T001,keyword,Rel+Inf,325,K-FF29E39C09D7FBC0,0.000000
T001,keyword,Rel+Inf,326,K-4CA397EB934CFA4A,0.000000
T001,keyword,Rel+Inf,327,K-B36CD0023DD51E96,0.000000
T001,keyword,Rel+Inf,328,K-1E7C7AFE155A2622,0.000000
T001,keyword,Rel+Inf,329,K-3FE2220BAA5798B2,0.000000
T001,keyword,Rel+Inf,330,K-19B426429833B99B,0.000000
T001,keyword,Rel+Inf,331,K-E57D3B6C53F22E72,0.000000
T001,keyword,Rel+Inf,332,K-3A589C245C9B4073,0.000000
T001,keyword,Rel+Inf,333,K-16232F29F7372173,0.000000
T001,keyword,Rel+Inf,334,K-A15FAC90955BE11C,0.000000
T001,keyword,Rel+Inf,335,K-4090D6CEE4C071A0,0.000000
T001,keyword,Rel+Inf,336,K-CED0106E975E6C4B,0.000000
T001,keyword,Rel+Inf,337,K-55A20318D1A19958,0.000000
T001,keyword,Rel+Inf,338,K-D3FAF1D65B634D82,0.000000
T001,keyword,Rel+Inf,339,K-7CE9A60137145300,0.000000
T001,keyword,Rel+Inf,340,K-A432A685A05B6C69,0.000000
T001,keyword,Rel+Inf,341,K-52032038993E834D,0.000000
T001,keyword,Rel+Inf,342,K-A4B24F0109CFA191,0.000000
T001,keyword,Rel+Inf,343,K-C611EA591DE7B4F1,0.000000
T001,keyword,Rel+Inf,344,K-9B81154550174A07,0.000000
T001,keyword,Rel+Inf,345,K-13452DC0E1D440F3,0.000000
T001,keyword,Rel+Inf,346,K-C2E09686B5301162,0.000000
T001,keyword,Rel+Inf,347,K-F891E1D29E1B8D18,0.000000
T001,keyword,Rel+Inf,348,K-C075939D51ECD7B9,0.000000
T001,keyword,Rel+Inf,349,K-A9D2A0AA0B2E77E1,0.000000
T001,keyword,Rel+Inf,350,K-6F82E79D25502AF6,0.000000
T001,keyword,Rel+Inf,351,K-5CA5063927CAB997,0.000000
T001,keyword,Rel+Inf,352,K-DBF7E86E6438CCD0,0.000000
T001,keyword,Rel+Inf,353,K-576882774E2F78E6,0.000000
T001,keyword,Rel+Inf,354,K-89A8B21268A5043E,0.000000
T001,keyword,Rel+Inf,355,K-ED69CC215F745BA0,0.000000
T001,keyword,Rel+Inf,356,K-BD3FE7E5129F22D5,0.000000
T001,keyword,Rel+Inf,357,K-7A854715FE436212,0.000000
T001,keyword,Rel+Inf,358,K-C02FF591E078ED76,0.000000
T001,keyword,Rel+Inf,359,K-CEDEF1E5C51C8759,0.000000
T001,keyword,Rel+Inf,360,K-3BDACB95F98CEE60,0.000000
T001,keyword,Rel+Inf,361,K-190EBF6B3D5F76ED,0.000000
T001,keyword,Rel+Inf,362,K-E91828A53697C7B6,0.000000
T001,keyword,Rel+Inf,363,K-C6FD20C2BDC6C25E,0.000000
T001,keyword,Rel+Inf,364,K-7940B4A1BE548687,0.000000
T001,keyword,Rel+Inf,365,K-468D910EB286A466,0.000000
T001,keyword,Rel+Inf,366,K-4F46E79FA1675A2A,0.000000
T001,keyword,Rel+Inf,367,K-26133DD07CBEA621,0.000000
T001,keyword,Rel+Inf,368,K-C019CFFC7C103BB6,0.000000
T001,keyword,Rel+Inf,369,K-988510C44AEE8E49,0.000000
T001,keyword,Rel+Inf,370,K-897880311289F829,0.000000
T001,keyword,Rel+Inf,371,K-73C331E53D29B8F1,0.000000
T001,keyword,Rel+Inf,372,K-9900BE3FE7F14133,0.000000
T001,keyword,Rel+Inf,373,K-AE8006D8BA95D865,0.000000
T001,keyword,Rel+Inf,374,K-AC20D0D9CBEF4876,0.000000
T001,keyword,Rel+Inf,375,K-7D8B9F60D1A5D8AD,0.000000
T001,keyword,Rel+Inf,376,K-6A291653DB16C405,0.000000
T001,keyword,Rel+Inf,377,K-7D173C0E008DDEFA,0.000000
T001,keyword,Rel+Inf,378,K-94C25F26CED6823D,0.000000
T001,keyword,Rel+Inf,379,K-126C412CC361745A,0.000000
T001,keyword,Rel+Inf,380,K-7D7BBFB555F0CFEB,0.000000
T001,keyword,Rel+Inf,381,K-6380832D60FE3E74,0.000000
T001,keyword,Rel+Inf,382,K-10E7654E975F71D7,0.000000
T001,keyword,Rel+Inf,383,K-CDDE31D81A8AC73F,0.000000
T001,keyword,Rel+Inf,384,K-343D055808A1F115,0.000000
T001,keyword,Rel+Inf,385,K-B1CAA9EE6DB7F999,0.000000
T001,keyword,Rel+Inf,386,K-3514B2E4ACCFCDAB,0.000000
T001,keyword,Rel+Inf,387,K-E724262F37C5B7CE,0.000000
T001,keyword,Rel+Inf,388,K-67AAF13DAD6EAEDC,0.000000
T001,keyword,Rel+Inf,389,K-975AA6C4DDCB8568,0.000000
T001,keyword,Rel+Inf,390,K-2383C3B5ECACD43A,0.000000
T001,keyword,Rel+Inf,391,K-CFB7675DF5B61982,0.000000
T001,keyword,Rel+Inf,392,K-46567E228D87529B,0.000000
T001,keyword,Rel+Inf,393,K-271197DBDC6AE1A3,0.000000
T001,keyword,Rel+Inf,394,K-95E6CEDFEB935DD7,0.000000
T001,keyword,Rel+Inf,395,K-7FAE877B5434F426,0.000000
T001,keyword,Rel+Inf,396,K-027729FDAE35FED0,0.000000
T001,keyword,Rel+Inf,397,K-A9D534E6F3A672A4,0.000000
T001,keyword,Rel+Inf,398,K-ADAD6FDE2FC0E811,0.000000
T001,keyword,Rel+Inf,399,K-A61E4B3FD7721667,0.000000
T001,keyword,Rel+Inf,400,K-28A10896B88F3B52,0.000000
T001,keyword,Rel+Inf,401,K-3FCC05EFAEF34332,0.000000
T001,keyword,Rel+Inf,402,K-0074874C6F13D8B2,0.000000
T001,keyword,Rel+Inf,403,K-33BD5319B378C0A5,0.000000
T001,keyword,Rel+Inf,404,K-7BB8670874A1FF3B,0.000000
